"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"24","Maryland","24033800210","Prince George's County, MD - 24033800210","2018","1.8%","",
"24","Maryland","24033800211","Prince George's County, MD - 24033800211","2018","1.7%","",
"24","Maryland","24033800212","Prince George's County, MD - 24033800212","2018","1.7%","",
"24","Maryland","24033800213","Prince George's County, MD - 24033800213","2018","1.7%","",
"24","Maryland","24033800214","Prince George's County, MD - 24033800214","2018","1.5%","",
"24","Maryland","24033800215","Prince George's County, MD - 24033800215","2018","1.7%","",
"24","Maryland","24033800401","Prince George's County, MD - 24033800401","2018","1.8%","",
"24","Maryland","24033800402","Prince George's County, MD - 24033800402","2018","2.0%","",
"24","Maryland","24033800403","Prince George's County, MD - 24033800403","2018","1.8%","",
"24","Maryland","24033800408","Prince George's County, MD - 24033800408","2018","1.8%","",
"24","Maryland","24033800409","Prince George's County, MD - 24033800409","2018","1.8%","",
"24","Maryland","24033800410","Prince George's County, MD - 24033800410","2018","1.8%","",
"24","Maryland","24033800411","Prince George's County, MD - 24033800411","2018","1.6%","",
"24","Maryland","24033800412","Prince George's County, MD - 24033800412","2018","2.2%","",
"24","Maryland","24033800413","Prince George's County, MD - 24033800413","2018","1.7%","",
"24","Maryland","24033800504","Prince George's County, MD - 24033800504","2018","1.8%","",
"24","Maryland","24033800505","Prince George's County, MD - 24033800505","2018","1.7%","",
"24","Maryland","24033800507","Prince George's County, MD - 24033800507","2018","1.7%","",
"24","Maryland","24033800509","Prince George's County, MD - 24033800509","2018","2.0%","",
"24","Maryland","24033800511","Prince George's County, MD - 24033800511","2018","1.9%","",
"24","Maryland","24033800513","Prince George's County, MD - 24033800513","2018","1.8%","",
"24","Maryland","24033800514","Prince George's County, MD - 24033800514","2018","1.5%","",
"24","Maryland","24033800515","Prince George's County, MD - 24033800515","2018","1.8%","",
"24","Maryland","24033800516","Prince George's County, MD - 24033800516","2018","1.9%","",
"24","Maryland","24033800517","Prince George's County, MD - 24033800517","2018","1.7%","",
"24","Maryland","24033800518","Prince George's County, MD - 24033800518","2018","1.5%","",
"24","Maryland","24033800519","Prince George's County, MD - 24033800519","2018","1.8%","",
"24","Maryland","24033800520","Prince George's County, MD - 24033800520","2018","1.9%","",
"24","Maryland","24033800601","Prince George's County, MD - 24033800601","2018","2.4%","",
"24","Maryland","24033800604","Prince George's County, MD - 24033800604","2018","2.4%","",
"24","Maryland","24033800605","Prince George's County, MD - 24033800605","2018","2.1%","",
"24","Maryland","24033800606","Prince George's County, MD - 24033800606","2018","2.2%","",
"24","Maryland","24033800607","Prince George's County, MD - 24033800607","2018","1.9%","",
"24","Maryland","24033800608","Prince George's County, MD - 24033800608","2018","1.5%","",
"24","Maryland","24033800701","Prince George's County, MD - 24033800701","2018","1.9%","",
"24","Maryland","24033800704","Prince George's County, MD - 24033800704","2018","2.4%","",
"24","Maryland","24033800705","Prince George's County, MD - 24033800705","2018","2.1%","",
"24","Maryland","24033800706","Prince George's County, MD - 24033800706","2018","2.1%","",
"24","Maryland","24033800707","Prince George's County, MD - 24033800707","2018","2.4%","",
"24","Maryland","24033800800","Prince George's County, MD - 24033800800","2018","2.6%","",
"24","Maryland","24033800900","Prince George's County, MD - 24033800900","2018","3.7%","",
"24","Maryland","24033801003","Prince George's County, MD - 24033801003","2018","2.3%","",
"24","Maryland","24033801004","Prince George's County, MD - 24033801004","2018","2.3%","",
"24","Maryland","24033801005","Prince George's County, MD - 24033801005","2018","2.0%","",
"24","Maryland","24033801006","Prince George's County, MD - 24033801006","2018","2.3%","",
"24","Maryland","24033801104","Prince George's County, MD - 24033801104","2018","2.2%","",
"24","Maryland","24033801207","Prince George's County, MD - 24033801207","2018","2.5%","",
"24","Maryland","24033801208","Prince George's County, MD - 24033801208","2018","2.1%","",
"24","Maryland","24033801209","Prince George's County, MD - 24033801209","2018","2.2%","",
"24","Maryland","24033801210","Prince George's County, MD - 24033801210","2018","2.8%","",
"24","Maryland","24033801211","Prince George's County, MD - 24033801211","2018","2.5%","",
"24","Maryland","24033801212","Prince George's County, MD - 24033801212","2018","2.6%","",
"24","Maryland","24033801213","Prince George's County, MD - 24033801213","2018","2.3%","",
"24","Maryland","24033801214","Prince George's County, MD - 24033801214","2018","2.8%","",
"24","Maryland","24033801215","Prince George's County, MD - 24033801215","2018","2.3%","",
"24","Maryland","24033801216","Prince George's County, MD - 24033801216","2018","2.4%","",
"24","Maryland","24033801217","Prince George's County, MD - 24033801217","2018","2.2%","",
"24","Maryland","24033801302","Prince George's County, MD - 24033801302","2018","2.1%","",
"24","Maryland","24033801305","Prince George's County, MD - 24033801305","2018","2.1%","",
"24","Maryland","24033801307","Prince George's County, MD - 24033801307","2018","2.1%","",
"24","Maryland","24033801308","Prince George's County, MD - 24033801308","2018","2.1%","",
"24","Maryland","24033801309","Prince George's County, MD - 24033801309","2018","2.1%","",
"24","Maryland","24033801310","Prince George's County, MD - 24033801310","2018","1.8%","",
"24","Maryland","24033801311","Prince George's County, MD - 24033801311","2018","2.1%","",
"24","Maryland","24033801312","Prince George's County, MD - 24033801312","2018","2.5%","",
"24","Maryland","24033801313","Prince George's County, MD - 24033801313","2018","2.3%","",
"24","Maryland","24033801404","Prince George's County, MD - 24033801404","2018","2.0%","",
"24","Maryland","24033801405","Prince George's County, MD - 24033801405","2018","2.9%","",
"24","Maryland","24033801406","Prince George's County, MD - 24033801406","2018","2.2%","",
"24","Maryland","24033801407","Prince George's County, MD - 24033801407","2018","2.5%","",
"24","Maryland","24033801408","Prince George's County, MD - 24033801408","2018","2.4%","",
"24","Maryland","24033801409","Prince George's County, MD - 24033801409","2018","2.6%","",
"24","Maryland","24033801410","Prince George's County, MD - 24033801410","2018","2.5%","",
"24","Maryland","24033801411","Prince George's County, MD - 24033801411","2018","2.4%","",
"24","Maryland","24033801500","Prince George's County, MD - 24033801500","2018","3.0%","",
"24","Maryland","24033801600","Prince George's County, MD - 24033801600","2018","3.5%","",
"24","Maryland","24033801701","Prince George's County, MD - 24033801701","2018","2.8%","",
"24","Maryland","24033801702","Prince George's County, MD - 24033801702","2018","2.3%","",
"24","Maryland","24033801704","Prince George's County, MD - 24033801704","2018","2.7%","",
"24","Maryland","24033801706","Prince George's County, MD - 24033801706","2018","2.4%","",
"24","Maryland","24033801707","Prince George's County, MD - 24033801707","2018","3.6%","",
"24","Maryland","24033801708","Prince George's County, MD - 24033801708","2018","2.7%","",
"24","Maryland","24033801801","Prince George's County, MD - 24033801801","2018","2.9%","",
"24","Maryland","24033801802","Prince George's County, MD - 24033801802","2018","3.5%","",
"24","Maryland","24033801804","Prince George's County, MD - 24033801804","2018","3.1%","",
"24","Maryland","24033801805","Prince George's County, MD - 24033801805","2018","2.5%","",
"24","Maryland","24033801807","Prince George's County, MD - 24033801807","2018","2.6%","",
"24","Maryland","24033801808","Prince George's County, MD - 24033801808","2018","2.7%","",
"24","Maryland","24033801901","Prince George's County, MD - 24033801901","2018","3.0%","",
"24","Maryland","24033801904","Prince George's County, MD - 24033801904","2018","3.3%","",
"24","Maryland","24033801905","Prince George's County, MD - 24033801905","2018","2.3%","",
"24","Maryland","24033801906","Prince George's County, MD - 24033801906","2018","3.3%","",
"24","Maryland","24033801907","Prince George's County, MD - 24033801907","2018","3.2%","",
"24","Maryland","24033801908","Prince George's County, MD - 24033801908","2018","2.1%","",
"24","Maryland","24033802001","Prince George's County, MD - 24033802001","2018","2.4%","",
"24","Maryland","24033802002","Prince George's County, MD - 24033802002","2018","2.7%","",
"24","Maryland","24033802103","Prince George's County, MD - 24033802103","2018","2.3%","",
"24","Maryland","24033802104","Prince George's County, MD - 24033802104","2018","3.0%","",
"24","Maryland","24033802106","Prince George's County, MD - 24033802106","2018","3.1%","",
"24","Maryland","24033802107","Prince George's County, MD - 24033802107","2018","2.6%","",
"24","Maryland","24033802201","Prince George's County, MD - 24033802201","2018","3.1%","",
"24","Maryland","24033802203","Prince George's County, MD - 24033802203","2018","3.2%","",
"24","Maryland","24033802204","Prince George's County, MD - 24033802204","2018","2.6%","",
"24","Maryland","24033802301","Prince George's County, MD - 24033802301","2018","3.1%","",
"24","Maryland","24033802404","Prince George's County, MD - 24033802404","2018","3.3%","",
"24","Maryland","24033802405","Prince George's County, MD - 24033802405","2018","2.8%","",
"24","Maryland","24033802406","Prince George's County, MD - 24033802406","2018","2.8%","",
"24","Maryland","24033802407","Prince George's County, MD - 24033802407","2018","2.3%","",
"24","Maryland","24033802408","Prince George's County, MD - 24033802408","2018","2.4%","",
"24","Maryland","24033802501","Prince George's County, MD - 24033802501","2018","3.4%","",
"24","Maryland","24033802502","Prince George's County, MD - 24033802502","2018","3.7%","",
"24","Maryland","24033802600","Prince George's County, MD - 24033802600","2018","4.1%","",
"24","Maryland","24033802700","Prince George's County, MD - 24033802700","2018","3.9%","",
"24","Maryland","24033802803","Prince George's County, MD - 24033802803","2018","2.3%","",
"24","Maryland","24033802804","Prince George's County, MD - 24033802804","2018","3.0%","",
"24","Maryland","24033802805","Prince George's County, MD - 24033802805","2018","2.8%","",
"24","Maryland","24033802901","Prince George's County, MD - 24033802901","2018","3.8%","",
"24","Maryland","24033803001","Prince George's County, MD - 24033803001","2018","3.1%","",
"24","Maryland","24033803002","Prince George's County, MD - 24033803002","2018","2.7%","",
"24","Maryland","24033803100","Prince George's County, MD - 24033803100","2018","3.9%","",
"24","Maryland","24033803200","Prince George's County, MD - 24033803200","2018","3.2%","",
"24","Maryland","24033803300","Prince George's County, MD - 24033803300","2018","3.0%","",
"24","Maryland","24033803401","Prince George's County, MD - 24033803401","2018","3.8%","",
"24","Maryland","24033803402","Prince George's County, MD - 24033803402","2018","3.5%","",
"24","Maryland","24033803508","Prince George's County, MD - 24033803508","2018","2.5%","",
"24","Maryland","24033803509","Prince George's County, MD - 24033803509","2018","2.8%","",
"24","Maryland","24033803512","Prince George's County, MD - 24033803512","2018","2.4%","",
"24","Maryland","24033803513","Prince George's County, MD - 24033803513","2018","2.7%","",
"24","Maryland","24033803514","Prince George's County, MD - 24033803514","2018","1.9%","",
"24","Maryland","24033803516","Prince George's County, MD - 24033803516","2018","1.7%","",
"24","Maryland","24033803519","Prince George's County, MD - 24033803519","2018","2.1%","",
"24","Maryland","24033803520","Prince George's County, MD - 24033803520","2018","1.9%","",
"24","Maryland","24033803521","Prince George's County, MD - 24033803521","2018","1.8%","",
"24","Maryland","24033803522","Prince George's County, MD - 24033803522","2018","2.2%","",
"24","Maryland","24033803523","Prince George's County, MD - 24033803523","2018","1.9%","",
"24","Maryland","24033803524","Prince George's County, MD - 24033803524","2018","2.4%","",
"24","Maryland","24033803525","Prince George's County, MD - 24033803525","2018","2.2%","",
"24","Maryland","24033803526","Prince George's County, MD - 24033803526","2018","2.2%","",
"24","Maryland","24033803527","Prince George's County, MD - 24033803527","2018","2.2%","",
"24","Maryland","24033803601","Prince George's County, MD - 24033803601","2018","2.2%","",
"24","Maryland","24033803602","Prince George's County, MD - 24033803602","2018","3.0%","",
"24","Maryland","24033803605","Prince George's County, MD - 24033803605","2018","2.4%","",
"24","Maryland","24033803606","Prince George's County, MD - 24033803606","2018","2.5%","",
"24","Maryland","24033803607","Prince George's County, MD - 24033803607","2018","2.2%","",
"24","Maryland","24033803608","Prince George's County, MD - 24033803608","2018","2.4%","",
"24","Maryland","24033803610","Prince George's County, MD - 24033803610","2018","2.6%","",
"24","Maryland","24033803612","Prince George's County, MD - 24033803612","2018","3.0%","",
"24","Maryland","24033803613","Prince George's County, MD - 24033803613","2018","2.5%","",
"24","Maryland","24033803700","Prince George's County, MD - 24033803700","2018","3.0%","",
"24","Maryland","24033803801","Prince George's County, MD - 24033803801","2018","3.0%","",
"24","Maryland","24033803803","Prince George's County, MD - 24033803803","2018","3.0%","",
"24","Maryland","24033803900","Prince George's County, MD - 24033803900","2018","2.9%","",
"24","Maryland","24033804001","Prince George's County, MD - 24033804001","2018","2.7%","",
"24","Maryland","24033804002","Prince George's County, MD - 24033804002","2018","2.9%","",
"24","Maryland","24033804101","Prince George's County, MD - 24033804101","2018","2.4%","",
"24","Maryland","24033804102","Prince George's County, MD - 24033804102","2018","2.4%","",
"24","Maryland","24033804200","Prince George's County, MD - 24033804200","2018","2.0%","",
"24","Maryland","24033804300","Prince George's County, MD - 24033804300","2018","3.1%","",
"24","Maryland","24033804400","Prince George's County, MD - 24033804400","2018","2.8%","",
"24","Maryland","24033804600","Prince George's County, MD - 24033804600","2018","2.6%","",
"24","Maryland","24033804700","Prince George's County, MD - 24033804700","2018","2.3%","",
"24","Maryland","24033804801","Prince George's County, MD - 24033804801","2018","2.3%","",
"24","Maryland","24033804802","Prince George's County, MD - 24033804802","2018","2.4%","",
"24","Maryland","24033804900","Prince George's County, MD - 24033804900","2018","2.2%","",
"24","Maryland","24033805000","Prince George's County, MD - 24033805000","2018","3.0%","",
"24","Maryland","24033805101","Prince George's County, MD - 24033805101","2018","2.5%","",
"24","Maryland","24033805201","Prince George's County, MD - 24033805201","2018","2.6%","",
"24","Maryland","24033805202","Prince George's County, MD - 24033805202","2018","2.5%","",
"24","Maryland","24033805500","Prince George's County, MD - 24033805500","2018","3.1%","",
"24","Maryland","24033805601","Prince George's County, MD - 24033805601","2018","2.4%","",
"24","Maryland","24033805602","Prince George's County, MD - 24033805602","2018","2.3%","",
"24","Maryland","24033805700","Prince George's County, MD - 24033805700","2018","3.1%","",
"24","Maryland","24033805801","Prince George's County, MD - 24033805801","2018","2.8%","",
"24","Maryland","24033805802","Prince George's County, MD - 24033805802","2018","3.0%","",
"24","Maryland","24033805904","Prince George's County, MD - 24033805904","2018","2.4%","",
"24","Maryland","24033805906","Prince George's County, MD - 24033805906","2018","2.1%","",
"24","Maryland","24033805907","Prince George's County, MD - 24033805907","2018","2.3%","",
"24","Maryland","24033805908","Prince George's County, MD - 24033805908","2018","2.0%","",
"24","Maryland","24033805909","Prince George's County, MD - 24033805909","2018","1.9%","",
"24","Maryland","24033806000","Prince George's County, MD - 24033806000","2018","2.5%","",
"24","Maryland","24033806100","Prince George's County, MD - 24033806100","2018","2.3%","",
"24","Maryland","24033806200","Prince George's County, MD - 24033806200","2018","2.0%","",
"24","Maryland","24033806300","Prince George's County, MD - 24033806300","2018","1.8%","",
"24","Maryland","24033806400","Prince George's County, MD - 24033806400","2018","1.6%","",
"24","Maryland","24033806501","Prince George's County, MD - 24033806501","2018","2.2%","",
"24","Maryland","24033806601","Prince George's County, MD - 24033806601","2018","2.9%","",
"24","Maryland","24033806602","Prince George's County, MD - 24033806602","2018","2.6%","",
"24","Maryland","24033806706","Prince George's County, MD - 24033806706","2018","2.5%","",
"24","Maryland","24033806708","Prince George's County, MD - 24033806708","2018","1.2%","",
"24","Maryland","24033806710","Prince George's County, MD - 24033806710","2018","1.6%","",
"24","Maryland","24033806711","Prince George's County, MD - 24033806711","2018","2.1%","",
"24","Maryland","24033806712","Prince George's County, MD - 24033806712","2018","1.2%","",
"24","Maryland","24033806713","Prince George's County, MD - 24033806713","2018","1.5%","",
"24","Maryland","24033806714","Prince George's County, MD - 24033806714","2018","1.6%","",
"24","Maryland","24033806800","Prince George's County, MD - 24033806800","2018","2.4%","",
"24","Maryland","24033806900","Prince George's County, MD - 24033806900","2018","2.1%","",
"24","Maryland","24033807000","Prince George's County, MD - 24033807000","2018","2.5%","",
"24","Maryland","24033807102","Prince George's County, MD - 24033807102","2018","2.2%","",
"24","Maryland","24033807200","Prince George's County, MD - 24033807200","2018","2.8%","",
"24","Maryland","24033807301","Prince George's County, MD - 24033807301","2018","2.2%","",
"24","Maryland","24033807304","Prince George's County, MD - 24033807304","2018","2.1%","",
"24","Maryland","24033807305","Prince George's County, MD - 24033807305","2018","2.3%","",
"24","Maryland","24033807404","Prince George's County, MD - 24033807404","2018","2.2%","",
"24","Maryland","24033807405","Prince George's County, MD - 24033807405","2018","2.0%","",
"24","Maryland","24033807407","Prince George's County, MD - 24033807407","2018","1.8%","",
"24","Maryland","24033807408","Prince George's County, MD - 24033807408","2018","1.5%","",
"24","Maryland","24033807409","Prince George's County, MD - 24033807409","2018","2.0%","",
"24","Maryland","24033807410","Prince George's County, MD - 24033807410","2018","2.4%","",
"24","Maryland","24035810100","Queen Anne's County, MD - 24035810100","2018","4.8%","",
"24","Maryland","24035810200","Queen Anne's County, MD - 24035810200","2018","4.1%","",
"24","Maryland","24035810300","Queen Anne's County, MD - 24035810300","2018","3.6%","",
"24","Maryland","24035810400","Queen Anne's County, MD - 24035810400","2018","3.0%","",
"24","Maryland","24035810500","Queen Anne's County, MD - 24035810500","2018","2.9%","",
"24","Maryland","24035810600","Queen Anne's County, MD - 24035810600","2018","2.8%","",
"24","Maryland","24035810700","Queen Anne's County, MD - 24035810700","2018","3.3%","",
"24","Maryland","24035810800","Queen Anne's County, MD - 24035810800","2018","2.6%","",
"24","Maryland","24035810901","Queen Anne's County, MD - 24035810901","2018","2.3%","",
"24","Maryland","24035810902","Queen Anne's County, MD - 24035810902","2018","2.8%","",
"24","Maryland","24035811000","Queen Anne's County, MD - 24035811000","2018","2.9%","",
"24","Maryland","24035990000","Queen Anne's County, MD - 24035990000","2018","No Data","",
"24","Maryland","24035990100","Queen Anne's County, MD - 24035990100","2018","No Data","",
"24","Maryland","24035990200","Queen Anne's County, MD - 24035990200","2018","No Data","",
"24","Maryland","24039930101","Somerset County, MD - 24039930101","2018","7.3%","",
"24","Maryland","24039930102","Somerset County, MD - 24039930102","2018","5.9%","",
"24","Maryland","24039930200","Somerset County, MD - 24039930200","2018","6.9%","",
"24","Maryland","24039930300","Somerset County, MD - 24039930300","2018","6.4%","",
"24","Maryland","24039930500","Somerset County, MD - 24039930500","2018","5.5%","",
"24","Maryland","24039930600","Somerset County, MD - 24039930600","2018","6.6%","",
"24","Maryland","24039980400","Somerset County, MD - 24039980400","2018","3.5%","",
"24","Maryland","24039990100","Somerset County, MD - 24039990100","2018","No Data","",
"24","Maryland","24037875000","St. Mary's County, MD - 24037875000","2018","2.7%","",
"24","Maryland","24037875100","St. Mary's County, MD - 24037875100","2018","2.5%","",
"24","Maryland","24037875201","St. Mary's County, MD - 24037875201","2018","2.7%","",
"24","Maryland","24037875202","St. Mary's County, MD - 24037875202","2018","2.4%","",
"24","Maryland","24037875300","St. Mary's County, MD - 24037875300","2018","3.7%","",
"24","Maryland","24037875400","St. Mary's County, MD - 24037875400","2018","2.5%","",
"24","Maryland","24037875500","St. Mary's County, MD - 24037875500","2018","2.1%","",
"24","Maryland","24037875600","St. Mary's County, MD - 24037875600","2018","2.0%","",
"24","Maryland","24037875700","St. Mary's County, MD - 24037875700","2018","2.6%","",
"24","Maryland","24037875801","St. Mary's County, MD - 24037875801","2018","2.6%","",
"24","Maryland","24037875802","St. Mary's County, MD - 24037875802","2018","2.4%","",
"24","Maryland","24037875901","St. Mary's County, MD - 24037875901","2018","2.0%","",
"24","Maryland","24037875902","St. Mary's County, MD - 24037875902","2018","2.6%","",
"24","Maryland","24037876001","St. Mary's County, MD - 24037876001","2018","2.7%","",
"24","Maryland","24037876002","St. Mary's County, MD - 24037876002","2018","2.5%","",
"24","Maryland","24037876100","St. Mary's County, MD - 24037876100","2018","2.6%","",
"24","Maryland","24037876200","St. Mary's County, MD - 24037876200","2018","3.0%","",
"24","Maryland","24037990000","St. Mary's County, MD - 24037990000","2018","No Data","",
"24","Maryland","24041960100","Talbot County, MD - 24041960100","2018","3.1%","",
"24","Maryland","24041960201","Talbot County, MD - 24041960201","2018","2.4%","",
"24","Maryland","24041960300","Talbot County, MD - 24041960300","2018","3.1%","",
"24","Maryland","24041960400","Talbot County, MD - 24041960400","2018","3.0%","",
"24","Maryland","24041960501","Talbot County, MD - 24041960501","2018","2.6%","",
"24","Maryland","24041960502","Talbot County, MD - 24041960502","2018","2.2%","",
"24","Maryland","24041960600","Talbot County, MD - 24041960600","2018","3.3%","",
"24","Maryland","24041960700","Talbot County, MD - 24041960700","2018","3.4%","",
"24","Maryland","24041960800","Talbot County, MD - 24041960800","2018","4.4%","",
"24","Maryland","24041960900","Talbot County, MD - 24041960900","2018","3.6%","",
"24","Maryland","24041990000","Talbot County, MD - 24041990000","2018","No Data","",
"24","Maryland","24043000100","Washington County, MD - 24043000100","2018","2.6%","",
"24","Maryland","24043000200","Washington County, MD - 24043000200","2018","2.6%","",
"24","Maryland","24043000301","Washington County, MD - 24043000301","2018","3.6%","",
"24","Maryland","24043000302","Washington County, MD - 24043000302","2018","1.6%","",
"24","Maryland","24043000400","Washington County, MD - 24043000400","2018","2.0%","",
"24","Maryland","24043000500","Washington County, MD - 24043000500","2018","3.4%","",
"24","Maryland","24043000601","Washington County, MD - 24043000601","2018","3.2%","",
"24","Maryland","24043000602","Washington County, MD - 24043000602","2018","3.0%","",
"24","Maryland","24043000700","Washington County, MD - 24043000700","2018","1.5%","",
"24","Maryland","24043000800","Washington County, MD - 24043000800","2018","1.5%","",
"24","Maryland","24043000900","Washington County, MD - 24043000900","2018","3.6%","",
"24","Maryland","24043001001","Washington County, MD - 24043001001","2018","2.6%","",
"24","Maryland","24043001002","Washington County, MD - 24043001002","2018","2.7%","",
"24","Maryland","24043010100","Washington County, MD - 24043010100","2018","4.6%","",
"24","Maryland","24043010200","Washington County, MD - 24043010200","2018","2.6%","",
"24","Maryland","24043010300","Washington County, MD - 24043010300","2018","2.2%","",
"24","Maryland","24043010400","Washington County, MD - 24043010400","2018","3.0%","",
"24","Maryland","24043010500","Washington County, MD - 24043010500","2018","3.6%","",
"24","Maryland","24043010600","Washington County, MD - 24043010600","2018","3.6%","",
"24","Maryland","24043010700","Washington County, MD - 24043010700","2018","4.1%","",
"24","Maryland","24043010801","Washington County, MD - 24043010801","2018","2.7%","",
"24","Maryland","24043010802","Washington County, MD - 24043010802","2018","3.0%","",
"24","Maryland","24043010900","Washington County, MD - 24043010900","2018","2.9%","",
"24","Maryland","24043011000","Washington County, MD - 24043011000","2018","No Data","",
"24","Maryland","24043011100","Washington County, MD - 24043011100","2018","2.5%","",
"24","Maryland","24043011201","Washington County, MD - 24043011201","2018","2.1%","",
"24","Maryland","24043011202","Washington County, MD - 24043011202","2018","2.9%","",
"24","Maryland","24043011301","Washington County, MD - 24043011301","2018","2.7%","",
"24","Maryland","24043011302","Washington County, MD - 24043011302","2018","2.5%","",
"24","Maryland","24043011400","Washington County, MD - 24043011400","2018","2.8%","",
"24","Maryland","24043011500","Washington County, MD - 24043011500","2018","3.0%","",
"24","Maryland","24043011600","Washington County, MD - 24043011600","2018","3.3%","",
"24","Maryland","24045000100","Wicomico County, MD - 24045000100","2018","4.9%","",
"24","Maryland","24045000200","Wicomico County, MD - 24045000200","2018","3.1%","",
"24","Maryland","24045000300","Wicomico County, MD - 24045000300","2018","6.3%","",
"24","Maryland","24045000400","Wicomico County, MD - 24045000400","2018","4.1%","",
"24","Maryland","24045000500","Wicomico County, MD - 24045000500","2018","5.5%","",
"24","Maryland","24045010101","Wicomico County, MD - 24045010101","2018","3.8%","",
"24","Maryland","24045010102","Wicomico County, MD - 24045010102","2018","3.6%","",
"24","Maryland","24045010200","Wicomico County, MD - 24045010200","2018","5.1%","",
"24","Maryland","24045010300","Wicomico County, MD - 24045010300","2018","2.7%","",
"24","Maryland","24045010400","Wicomico County, MD - 24045010400","2018","3.7%","",
"24","Maryland","24045010501","Wicomico County, MD - 24045010501","2018","3.1%","",
"24","Maryland","24045010502","Wicomico County, MD - 24045010502","2018","3.1%","",
"24","Maryland","24045010603","Wicomico County, MD - 24045010603","2018","3.4%","",
"24","Maryland","24045010604","Wicomico County, MD - 24045010604","2018","6.0%","",
"24","Maryland","24045010605","Wicomico County, MD - 24045010605","2018","2.9%","",
"24","Maryland","24045010606","Wicomico County, MD - 24045010606","2018","4.3%","",
"24","Maryland","24045010701","Wicomico County, MD - 24045010701","2018","4.4%","",
"24","Maryland","24045010702","Wicomico County, MD - 24045010702","2018","3.9%","",
"24","Maryland","24045010800","Wicomico County, MD - 24045010800","2018","4.0%","",
"24","Maryland","24047950000","Worcester County, MD - 24047950000","2018","5.4%","",
"24","Maryland","24047950100","Worcester County, MD - 24047950100","2018","4.1%","",
"24","Maryland","24047950300","Worcester County, MD - 24047950300","2018","6.7%","",
"24","Maryland","24047950400","Worcester County, MD - 24047950400","2018","3.6%","",
"24","Maryland","24047950600","Worcester County, MD - 24047950600","2018","3.8%","",
"24","Maryland","24047950700","Worcester County, MD - 24047950700","2018","5.5%","",
"24","Maryland","24047950800","Worcester County, MD - 24047950800","2018","4.1%","",
"24","Maryland","24047950900","Worcester County, MD - 24047950900","2018","4.4%","",
"24","Maryland","24047951000","Worcester County, MD - 24047951000","2018","4.5%","",
"24","Maryland","24047951100","Worcester County, MD - 24047951100","2018","4.0%","",
"24","Maryland","24047951200","Worcester County, MD - 24047951200","2018","3.8%","",
"24","Maryland","24047951300","Worcester County, MD - 24047951300","2018","5.9%","",
"24","Maryland","24047951400","Worcester County, MD - 24047951400","2018","3.6%","",
"24","Maryland","24047951500","Worcester County, MD - 24047951500","2018","6.3%","",
"24","Maryland","24047951700","Worcester County, MD - 24047951700","2018","5.1%","",
"24","Maryland","24047980000","Worcester County, MD - 24047980000","2018","No Data","",
"24","Maryland","24047990000","Worcester County, MD - 24047990000","2018","No Data","",
