"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"24","Maryland","24033800517","Prince George's County, MD - 24033800517","2020","47","",
"24","Maryland","24033800518","Prince George's County, MD - 24033800518","2020","77","",
"24","Maryland","24033800519","Prince George's County, MD - 24033800519","2020","73","",
"24","Maryland","24033800520","Prince George's County, MD - 24033800520","2020","88","",
"24","Maryland","24033800521","Prince George's County, MD - 24033800521","2020","115","",
"24","Maryland","24033800522","Prince George's County, MD - 24033800522","2020","48","",
"24","Maryland","24033800605","Prince George's County, MD - 24033800605","2020","35","",
"24","Maryland","24033800606","Prince George's County, MD - 24033800606","2020","22","",
"24","Maryland","24033800607","Prince George's County, MD - 24033800607","2020","69","",
"24","Maryland","24033800608","Prince George's County, MD - 24033800608","2020","47","",
"24","Maryland","24033800609","Prince George's County, MD - 24033800609","2020","313","",
"24","Maryland","24033800701","Prince George's County, MD - 24033800701","2020","125","",
"24","Maryland","24033800704","Prince George's County, MD - 24033800704","2020","28","",
"24","Maryland","24033800705","Prince George's County, MD - 24033800705","2020","42","",
"24","Maryland","24033800706","Prince George's County, MD - 24033800706","2020","201","",
"24","Maryland","24033800707","Prince George's County, MD - 24033800707","2020","243","",
"24","Maryland","24033800800","Prince George's County, MD - 24033800800","2020","39","",
"24","Maryland","24033800900","Prince George's County, MD - 24033800900","2020","24","",
"24","Maryland","24033801003","Prince George's County, MD - 24033801003","2020","58","",
"24","Maryland","24033801004","Prince George's County, MD - 24033801004","2020","86","",
"24","Maryland","24033801005","Prince George's County, MD - 24033801005","2020","74","",
"24","Maryland","24033801006","Prince George's County, MD - 24033801006","2020","915","",
"24","Maryland","24033801105","Prince George's County, MD - 24033801105","2020","44","",
"24","Maryland","24033801106","Prince George's County, MD - 24033801106","2020","6","",
"24","Maryland","24033801207","Prince George's County, MD - 24033801207","2020","119","",
"24","Maryland","24033801208","Prince George's County, MD - 24033801208","2020","16","",
"24","Maryland","24033801209","Prince George's County, MD - 24033801209","2020","44","",
"24","Maryland","24033801210","Prince George's County, MD - 24033801210","2020","279","",
"24","Maryland","24033801211","Prince George's County, MD - 24033801211","2020","203","",
"24","Maryland","24033801212","Prince George's County, MD - 24033801212","2020","13","",
"24","Maryland","24033801213","Prince George's County, MD - 24033801213","2020","211","",
"24","Maryland","24033801214","Prince George's County, MD - 24033801214","2020","183","",
"24","Maryland","24033801215","Prince George's County, MD - 24033801215","2020","21","",
"24","Maryland","24033801216","Prince George's County, MD - 24033801216","2020","261","",
"24","Maryland","24033801217","Prince George's County, MD - 24033801217","2020","179","",
"24","Maryland","24033801302","Prince George's County, MD - 24033801302","2020","15","",
"24","Maryland","24033801305","Prince George's County, MD - 24033801305","2020","694","",
"24","Maryland","24033801307","Prince George's County, MD - 24033801307","2020","200","",
"24","Maryland","24033801308","Prince George's County, MD - 24033801308","2020","151","",
"24","Maryland","24033801309","Prince George's County, MD - 24033801309","2020","118","",
"24","Maryland","24033801310","Prince George's County, MD - 24033801310","2020","124","",
"24","Maryland","24033801311","Prince George's County, MD - 24033801311","2020","189","",
"24","Maryland","24033801312","Prince George's County, MD - 24033801312","2020","637","",
"24","Maryland","24033801313","Prince George's County, MD - 24033801313","2020","203","",
"24","Maryland","24033801404","Prince George's County, MD - 24033801404","2020","932","",
"24","Maryland","24033801405","Prince George's County, MD - 24033801405","2020","1,099","",
"24","Maryland","24033801406","Prince George's County, MD - 24033801406","2020","183","",
"24","Maryland","24033801407","Prince George's County, MD - 24033801407","2020","702","",
"24","Maryland","24033801408","Prince George's County, MD - 24033801408","2020","229","",
"24","Maryland","24033801409","Prince George's County, MD - 24033801409","2020","333","",
"24","Maryland","24033801410","Prince George's County, MD - 24033801410","2020","506","",
"24","Maryland","24033801411","Prince George's County, MD - 24033801411","2020","213","",
"24","Maryland","24033801500","Prince George's County, MD - 24033801500","2020","309","",
"24","Maryland","24033801600","Prince George's County, MD - 24033801600","2020","65","",
"24","Maryland","24033801701","Prince George's County, MD - 24033801701","2020","90","",
"24","Maryland","24033801702","Prince George's County, MD - 24033801702","2020","245","",
"24","Maryland","24033801704","Prince George's County, MD - 24033801704","2020","119","",
"24","Maryland","24033801707","Prince George's County, MD - 24033801707","2020","1,632","",
"24","Maryland","24033801709","Prince George's County, MD - 24033801709","2020","314","",
"24","Maryland","24033801801","Prince George's County, MD - 24033801801","2020","82","",
"24","Maryland","24033801802","Prince George's County, MD - 24033801802","2020","38","",
"24","Maryland","24033801807","Prince George's County, MD - 24033801807","2020","149","",
"24","Maryland","24033801808","Prince George's County, MD - 24033801808","2020","156","",
"24","Maryland","24033801809","Prince George's County, MD - 24033801809","2020","256","",
"24","Maryland","24033801901","Prince George's County, MD - 24033801901","2020","173","",
"24","Maryland","24033801904","Prince George's County, MD - 24033801904","2020","109","",
"24","Maryland","24033801905","Prince George's County, MD - 24033801905","2020","412","",
"24","Maryland","24033801906","Prince George's County, MD - 24033801906","2020","214","",
"24","Maryland","24033801907","Prince George's County, MD - 24033801907","2020","129","",
"24","Maryland","24033801908","Prince George's County, MD - 24033801908","2020","110","",
"24","Maryland","24033802001","Prince George's County, MD - 24033802001","2020","672","",
"24","Maryland","24033802002","Prince George's County, MD - 24033802002","2020","88","",
"24","Maryland","24033802103","Prince George's County, MD - 24033802103","2020","109","",
"24","Maryland","24033802104","Prince George's County, MD - 24033802104","2020","184","",
"24","Maryland","24033802106","Prince George's County, MD - 24033802106","2020","336","",
"24","Maryland","24033802107","Prince George's County, MD - 24033802107","2020","43","",
"24","Maryland","24033802201","Prince George's County, MD - 24033802201","2020","209","",
"24","Maryland","24033802203","Prince George's County, MD - 24033802203","2020","130","",
"24","Maryland","24033802204","Prince George's County, MD - 24033802204","2020","30","",
"24","Maryland","24033802301","Prince George's County, MD - 24033802301","2020","325","",
"24","Maryland","24033802404","Prince George's County, MD - 24033802404","2020","22","",
"24","Maryland","24033802405","Prince George's County, MD - 24033802405","2020","125","",
"24","Maryland","24033802406","Prince George's County, MD - 24033802406","2020","127","",
"24","Maryland","24033802407","Prince George's County, MD - 24033802407","2020","35","",
"24","Maryland","24033802408","Prince George's County, MD - 24033802408","2020","209","",
"24","Maryland","24033802501","Prince George's County, MD - 24033802501","2020","91","",
"24","Maryland","24033802502","Prince George's County, MD - 24033802502","2020","132","",
"24","Maryland","24033802600","Prince George's County, MD - 24033802600","2020","269","",
"24","Maryland","24033802700","Prince George's County, MD - 24033802700","2020","155","",
"24","Maryland","24033802803","Prince George's County, MD - 24033802803","2020","274","",
"24","Maryland","24033802804","Prince George's County, MD - 24033802804","2020","170","",
"24","Maryland","24033802805","Prince George's County, MD - 24033802805","2020","205","",
"24","Maryland","24033802901","Prince George's County, MD - 24033802901","2020","263","",
"24","Maryland","24033803001","Prince George's County, MD - 24033803001","2020","198","",
"24","Maryland","24033803002","Prince George's County, MD - 24033803002","2020","132","",
"24","Maryland","24033803100","Prince George's County, MD - 24033803100","2020","129","",
"24","Maryland","24033803200","Prince George's County, MD - 24033803200","2020","227","",
"24","Maryland","24033803300","Prince George's County, MD - 24033803300","2020","336","",
"24","Maryland","24033803403","Prince George's County, MD - 24033803403","2020","372","",
"24","Maryland","24033803508","Prince George's County, MD - 24033803508","2020","446","",
"24","Maryland","24033803509","Prince George's County, MD - 24033803509","2020","446","",
"24","Maryland","24033803512","Prince George's County, MD - 24033803512","2020","324","",
"24","Maryland","24033803513","Prince George's County, MD - 24033803513","2020","98","",
"24","Maryland","24033803514","Prince George's County, MD - 24033803514","2020","0","",
"24","Maryland","24033803516","Prince George's County, MD - 24033803516","2020","197","",
"24","Maryland","24033803519","Prince George's County, MD - 24033803519","2020","124","",
"24","Maryland","24033803520","Prince George's County, MD - 24033803520","2020","159","",
"24","Maryland","24033803521","Prince George's County, MD - 24033803521","2020","463","",
"24","Maryland","24033803524","Prince George's County, MD - 24033803524","2020","303","",
"24","Maryland","24033803525","Prince George's County, MD - 24033803525","2020","140","",
"24","Maryland","24033803526","Prince George's County, MD - 24033803526","2020","96","",
"24","Maryland","24033803527","Prince George's County, MD - 24033803527","2020","175","",
"24","Maryland","24033803528","Prince George's County, MD - 24033803528","2020","186","",
"24","Maryland","24033803601","Prince George's County, MD - 24033803601","2020","456","",
"24","Maryland","24033803602","Prince George's County, MD - 24033803602","2020","119","",
"24","Maryland","24033803605","Prince George's County, MD - 24033803605","2020","1,368","",
"24","Maryland","24033803606","Prince George's County, MD - 24033803606","2020","1,328","",
"24","Maryland","24033803607","Prince George's County, MD - 24033803607","2020","739","",
"24","Maryland","24033803608","Prince George's County, MD - 24033803608","2020","1,115","",
"24","Maryland","24033803610","Prince George's County, MD - 24033803610","2020","702","",
"24","Maryland","24033803612","Prince George's County, MD - 24033803612","2020","549","",
"24","Maryland","24033803613","Prince George's County, MD - 24033803613","2020","1,373","",
"24","Maryland","24033803700","Prince George's County, MD - 24033803700","2020","628","",
"24","Maryland","24033803801","Prince George's County, MD - 24033803801","2020","818","",
"24","Maryland","24033803803","Prince George's County, MD - 24033803803","2020","1,577","",
"24","Maryland","24033803900","Prince George's County, MD - 24033803900","2020","1,412","",
"24","Maryland","24033804001","Prince George's County, MD - 24033804001","2020","877","",
"24","Maryland","24033804002","Prince George's County, MD - 24033804002","2020","976","",
"24","Maryland","24033804101","Prince George's County, MD - 24033804101","2020","207","",
"24","Maryland","24033804102","Prince George's County, MD - 24033804102","2020","1,364","",
"24","Maryland","24033804200","Prince George's County, MD - 24033804200","2020","90","",
"24","Maryland","24033804300","Prince George's County, MD - 24033804300","2020","323","",
"24","Maryland","24033804400","Prince George's County, MD - 24033804400","2020","584","",
"24","Maryland","24033804600","Prince George's County, MD - 24033804600","2020","711","",
"24","Maryland","24033804700","Prince George's County, MD - 24033804700","2020","398","",
"24","Maryland","24033804801","Prince George's County, MD - 24033804801","2020","612","",
"24","Maryland","24033804802","Prince George's County, MD - 24033804802","2020","1,308","",
"24","Maryland","24033804900","Prince George's County, MD - 24033804900","2020","898","",
"24","Maryland","24033805000","Prince George's County, MD - 24033805000","2020","1,182","",
"24","Maryland","24033805101","Prince George's County, MD - 24033805101","2020","1,979","",
"24","Maryland","24033805201","Prince George's County, MD - 24033805201","2020","1,868","",
"24","Maryland","24033805202","Prince George's County, MD - 24033805202","2020","1,132","",
"24","Maryland","24033805500","Prince George's County, MD - 24033805500","2020","1,452","",
"24","Maryland","24033805601","Prince George's County, MD - 24033805601","2020","4,502","",
"24","Maryland","24033805602","Prince George's County, MD - 24033805602","2020","3,757","",
"24","Maryland","24033805700","Prince George's County, MD - 24033805700","2020","2,511","",
"24","Maryland","24033805801","Prince George's County, MD - 24033805801","2020","1,436","",
"24","Maryland","24033805802","Prince George's County, MD - 24033805802","2020","2,179","",
"24","Maryland","24033805904","Prince George's County, MD - 24033805904","2020","1,010","",
"24","Maryland","24033805906","Prince George's County, MD - 24033805906","2020","1,982","",
"24","Maryland","24033805907","Prince George's County, MD - 24033805907","2020","1,497","",
"24","Maryland","24033805908","Prince George's County, MD - 24033805908","2020","584","",
"24","Maryland","24033805909","Prince George's County, MD - 24033805909","2020","824","",
"24","Maryland","24033806000","Prince George's County, MD - 24033806000","2020","1,759","",
"24","Maryland","24033806100","Prince George's County, MD - 24033806100","2020","670","",
"24","Maryland","24033806400","Prince George's County, MD - 24033806400","2020","286","",
"24","Maryland","24033806501","Prince George's County, MD - 24033806501","2020","1,673","",
"24","Maryland","24033806601","Prince George's County, MD - 24033806601","2020","1,909","",
"24","Maryland","24033806602","Prince George's County, MD - 24033806602","2020","1,689","",
"24","Maryland","24033806706","Prince George's County, MD - 24033806706","2020","554","",
"24","Maryland","24033806708","Prince George's County, MD - 24033806708","2020","152","",
"24","Maryland","24033806710","Prince George's County, MD - 24033806710","2020","313","",
"24","Maryland","24033806711","Prince George's County, MD - 24033806711","2020","812","",
"24","Maryland","24033806712","Prince George's County, MD - 24033806712","2020","173","",
"24","Maryland","24033806713","Prince George's County, MD - 24033806713","2020","802","",
"24","Maryland","24033806714","Prince George's County, MD - 24033806714","2020","1,312","",
"24","Maryland","24033806800","Prince George's County, MD - 24033806800","2020","810","",
"24","Maryland","24033806900","Prince George's County, MD - 24033806900","2020","1,304","",
"24","Maryland","24033807000","Prince George's County, MD - 24033807000","2020","1,221","",
"24","Maryland","24033807102","Prince George's County, MD - 24033807102","2020","378","",
"24","Maryland","24033807301","Prince George's County, MD - 24033807301","2020","514","",
"24","Maryland","24033807304","Prince George's County, MD - 24033807304","2020","493","",
"24","Maryland","24033807305","Prince George's County, MD - 24033807305","2020","1,872","",
"24","Maryland","24033807404","Prince George's County, MD - 24033807404","2020","1,543","",
"24","Maryland","24033807405","Prince George's County, MD - 24033807405","2020","737","",
"24","Maryland","24033807407","Prince George's County, MD - 24033807407","2020","790","",
"24","Maryland","24033807408","Prince George's County, MD - 24033807408","2020","394","",
"24","Maryland","24033807409","Prince George's County, MD - 24033807409","2020","800","",
"24","Maryland","24033807410","Prince George's County, MD - 24033807410","2020","721","",
"24","Maryland","24033807500","Prince George's County, MD - 24033807500","2020","810","",
"24","Maryland","24033980000","Prince George's County, MD - 24033980000","2020","295","",
"24","Maryland","24035810100","Queen Anne's County, MD - 24035810100","2020","38","",
"24","Maryland","24035810200","Queen Anne's County, MD - 24035810200","2020","85","",
"24","Maryland","24035810300","Queen Anne's County, MD - 24035810300","2020","39","",
"24","Maryland","24035810400","Queen Anne's County, MD - 24035810400","2020","15","",
"24","Maryland","24035810500","Queen Anne's County, MD - 24035810500","2020","43","",
"24","Maryland","24035810600","Queen Anne's County, MD - 24035810600","2020","274","",
"24","Maryland","24035810700","Queen Anne's County, MD - 24035810700","2020","65","",
"24","Maryland","24035810800","Queen Anne's County, MD - 24035810800","2020","59","",
"24","Maryland","24035810901","Queen Anne's County, MD - 24035810901","2020","168","",
"24","Maryland","24035810902","Queen Anne's County, MD - 24035810902","2020","38","",
"24","Maryland","24035811000","Queen Anne's County, MD - 24035811000","2020","0","",
"24","Maryland","24035990000","Queen Anne's County, MD - 24035990000","2020","Zero Population","",
"24","Maryland","24035990100","Queen Anne's County, MD - 24035990100","2020","Zero Population","",
"24","Maryland","24035990200","Queen Anne's County, MD - 24035990200","2020","Zero Population","",
"24","Maryland","24039930101","Somerset County, MD - 24039930101","2020","126","",
"24","Maryland","24039930102","Somerset County, MD - 24039930102","2020","53","",
"24","Maryland","24039930200","Somerset County, MD - 24039930200","2020","4","",
"24","Maryland","24039930500","Somerset County, MD - 24039930500","2020","32","",
"24","Maryland","24039930600","Somerset County, MD - 24039930600","2020","0","",
"24","Maryland","24039930800","Somerset County, MD - 24039930800","2020","98","",
"24","Maryland","24039990100","Somerset County, MD - 24039990100","2020","Zero Population","",
"24","Maryland","24037875000","St. Mary's County, MD - 24037875000","2020","15","",
"24","Maryland","24037875100","St. Mary's County, MD - 24037875100","2020","43","",
"24","Maryland","24037875201","St. Mary's County, MD - 24037875201","2020","40","",
"24","Maryland","24037875202","St. Mary's County, MD - 24037875202","2020","80","",
"24","Maryland","24037875300","St. Mary's County, MD - 24037875300","2020","1","",
"24","Maryland","24037875400","St. Mary's County, MD - 24037875400","2020","100","",
"24","Maryland","24037875501","St. Mary's County, MD - 24037875501","2020","153","",
"24","Maryland","24037875502","St. Mary's County, MD - 24037875502","2020","265","",
"24","Maryland","24037875601","St. Mary's County, MD - 24037875601","2020","88","",
"24","Maryland","24037875602","St. Mary's County, MD - 24037875602","2020","97","",
"24","Maryland","24037875700","St. Mary's County, MD - 24037875700","2020","57","",
"24","Maryland","24037875803","St. Mary's County, MD - 24037875803","2020","300","",
"24","Maryland","24037875903","St. Mary's County, MD - 24037875903","2020","265","",
"24","Maryland","24037875904","St. Mary's County, MD - 24037875904","2020","562","",
"24","Maryland","24037875905","St. Mary's County, MD - 24037875905","2020","79","",
"24","Maryland","24037875906","St. Mary's County, MD - 24037875906","2020","246","",
"24","Maryland","24037876001","St. Mary's County, MD - 24037876001","2020","101","",
"24","Maryland","24037876003","St. Mary's County, MD - 24037876003","2020","100","",
"24","Maryland","24037876004","St. Mary's County, MD - 24037876004","2020","15","",
"24","Maryland","24037876101","St. Mary's County, MD - 24037876101","2020","43","",
"24","Maryland","24037876102","St. Mary's County, MD - 24037876102","2020","32","",
"24","Maryland","24037876200","St. Mary's County, MD - 24037876200","2020","57","",
"24","Maryland","24037990000","St. Mary's County, MD - 24037990000","2020","Zero Population","",
"24","Maryland","24041960100","Talbot County, MD - 24041960100","2020","7","",
"24","Maryland","24041960201","Talbot County, MD - 24041960201","2020","69","",
"24","Maryland","24041960300","Talbot County, MD - 24041960300","2020","250","",
"24","Maryland","24041960400","Talbot County, MD - 24041960400","2020","438","",
"24","Maryland","24041960501","Talbot County, MD - 24041960501","2020","26","",
"24","Maryland","24041960502","Talbot County, MD - 24041960502","2020","81","",
"24","Maryland","24041960600","Talbot County, MD - 24041960600","2020","8","",
"24","Maryland","24041960700","Talbot County, MD - 24041960700","2020","42","",
"24","Maryland","24041960800","Talbot County, MD - 24041960800","2020","10","",
"24","Maryland","24041960900","Talbot County, MD - 24041960900","2020","89","",
"24","Maryland","24041990000","Talbot County, MD - 24041990000","2020","Zero Population","",
"24","Maryland","24043000100","Washington County, MD - 24043000100","2020","108","",
"24","Maryland","24043000200","Washington County, MD - 24043000200","2020","76","",
"24","Maryland","24043000301","Washington County, MD - 24043000301","2020","64","",
"24","Maryland","24043000302","Washington County, MD - 24043000302","2020","62","",
"24","Maryland","24043000400","Washington County, MD - 24043000400","2020","11","",
"24","Maryland","24043000500","Washington County, MD - 24043000500","2020","217","",
"24","Maryland","24043000601","Washington County, MD - 24043000601","2020","86","",
"24","Maryland","24043000602","Washington County, MD - 24043000602","2020","57","",
"24","Maryland","24043000700","Washington County, MD - 24043000700","2020","161","",
"24","Maryland","24043000800","Washington County, MD - 24043000800","2020","57","",
"24","Maryland","24043000900","Washington County, MD - 24043000900","2020","402","",
"24","Maryland","24043001001","Washington County, MD - 24043001001","2020","27","",
"24","Maryland","24043001002","Washington County, MD - 24043001002","2020","36","",
"24","Maryland","24043010100","Washington County, MD - 24043010100","2020","5","",
"24","Maryland","24043010200","Washington County, MD - 24043010200","2020","77","",
"24","Maryland","24043010300","Washington County, MD - 24043010300","2020","240","",
"24","Maryland","24043010401","Washington County, MD - 24043010401","2020","139","",
"24","Maryland","24043010402","Washington County, MD - 24043010402","2020","455","",
"24","Maryland","24043010600","Washington County, MD - 24043010600","2020","9","",
"24","Maryland","24043010700","Washington County, MD - 24043010700","2020","28","",
"24","Maryland","24043010802","Washington County, MD - 24043010802","2020","6","",
"24","Maryland","24043010803","Washington County, MD - 24043010803","2020","58","",
"24","Maryland","24043010901","Washington County, MD - 24043010901","2020","101","",
"24","Maryland","24043010902","Washington County, MD - 24043010902","2020","0","",
"24","Maryland","24043011000","Washington County, MD - 24043011000","2020","248","",
"24","Maryland","24043011100","Washington County, MD - 24043011100","2020","89","",
"24","Maryland","24043011202","Washington County, MD - 24043011202","2020","115","",
"24","Maryland","24043011203","Washington County, MD - 24043011203","2020","289","",
"24","Maryland","24043011204","Washington County, MD - 24043011204","2020","164","",
"24","Maryland","24043011301","Washington County, MD - 24043011301","2020","34","",
"24","Maryland","24043011302","Washington County, MD - 24043011302","2020","112","",
"24","Maryland","24043011400","Washington County, MD - 24043011400","2020","69","",
"24","Maryland","24043011501","Washington County, MD - 24043011501","2020","5","",
"24","Maryland","24043011502","Washington County, MD - 24043011502","2020","0","",
"24","Maryland","24043011600","Washington County, MD - 24043011600","2020","0","",
"24","Maryland","24043011700","Washington County, MD - 24043011700","2020","38","",
"24","Maryland","24045000100","Wicomico County, MD - 24045000100","2020","835","",
"24","Maryland","24045000200","Wicomico County, MD - 24045000200","2020","7","",
"24","Maryland","24045000300","Wicomico County, MD - 24045000300","2020","277","",
"24","Maryland","24045000400","Wicomico County, MD - 24045000400","2020","115","",
"24","Maryland","24045000500","Wicomico County, MD - 24045000500","2020","64","",
"24","Maryland","24045010101","Wicomico County, MD - 24045010101","2020","348","",
"24","Maryland","24045010102","Wicomico County, MD - 24045010102","2020","81","",
"24","Maryland","24045010200","Wicomico County, MD - 24045010200","2020","182","",
"24","Maryland","24045010300","Wicomico County, MD - 24045010300","2020","652","",
"24","Maryland","24045010400","Wicomico County, MD - 24045010400","2020","101","",
"24","Maryland","24045010501","Wicomico County, MD - 24045010501","2020","392","",
"24","Maryland","24045010503","Wicomico County, MD - 24045010503","2020","160","",
"24","Maryland","24045010504","Wicomico County, MD - 24045010504","2020","689","",
"24","Maryland","24045010603","Wicomico County, MD - 24045010603","2020","586","",
"24","Maryland","24045010604","Wicomico County, MD - 24045010604","2020","152","",
"24","Maryland","24045010605","Wicomico County, MD - 24045010605","2020","46","",
"24","Maryland","24045010606","Wicomico County, MD - 24045010606","2020","47","",
"24","Maryland","24045010701","Wicomico County, MD - 24045010701","2020","57","",
"24","Maryland","24045010703","Wicomico County, MD - 24045010703","2020","256","",
"24","Maryland","24045010704","Wicomico County, MD - 24045010704","2020","6","",
"24","Maryland","24045010800","Wicomico County, MD - 24045010800","2020","114","",
"24","Maryland","24047950000","Worcester County, MD - 24047950000","2020","47","",
"24","Maryland","24047950100","Worcester County, MD - 24047950100","2020","68","",
"24","Maryland","24047950300","Worcester County, MD - 24047950300","2020","148","",
"24","Maryland","24047950400","Worcester County, MD - 24047950400","2020","79","",
"24","Maryland","24047950600","Worcester County, MD - 24047950600","2020","50","",
"24","Maryland","24047950700","Worcester County, MD - 24047950700","2020","61","",
"24","Maryland","24047950800","Worcester County, MD - 24047950800","2020","68","",
"24","Maryland","24047950900","Worcester County, MD - 24047950900","2020","29","",
"24","Maryland","24047951000","Worcester County, MD - 24047951000","2020","68","",
"24","Maryland","24047951101","Worcester County, MD - 24047951101","2020","141","",
"24","Maryland","24047951102","Worcester County, MD - 24047951102","2020","104","",
"24","Maryland","24047951200","Worcester County, MD - 24047951200","2020","21","",
"24","Maryland","24047951300","Worcester County, MD - 24047951300","2020","131","",
"24","Maryland","24047951400","Worcester County, MD - 24047951400","2020","6","",
"24","Maryland","24047951500","Worcester County, MD - 24047951500","2020","52","",
"24","Maryland","24047951700","Worcester County, MD - 24047951700","2020","103","",
"24","Maryland","24047980000","Worcester County, MD - 24047980000","2020","Zero Population","",
"24","Maryland","24047990000","Worcester County, MD - 24047990000","2020","Zero Population","",
